,CoC Name,CoC Number,Year,Overall Homeless,Overall Homeless - Under 18,Overall Homeless - Age 18 to 24,Overall Homeless - Over 24,Overall Homeless - Male,Overall Homeless - Female,Overall Homeless - Transgender,Overall Homeless - Nonbinary Gender,Overall Homeless - White,Overall Homeless - Black or African American,Overall Homeless - Asian or Asian American,Overall Homeless - American Indian or Alaska Native,Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Overall Homeless - Hispanic/Latino,Overall Homeless - Non-Hispanic/Non-Latino,Label
443,Riverside City & County CoC,CA-608,2021,998.0,0.1673346693386773,0.0581162324649298,0.7745490981963928,0.5400801603206413,0.4559118236472946,0.002004008016032,0.002004008016032,0.7054108216432866,0.2134268537074148,0.0160320641282565,0.0160320641282565,0.0150300601202404,0.034068136272545,0.3957915831663326,0.6042084168336673,2
444,San Bernardino City & County CoC,CA-609,2021,905.0,0.2530386740331491,0.0895027624309392,0.6574585635359116,0.4983425414364641,0.4961325966850828,0.0044198895027624,0.0011049723756906,0.5723756906077349,0.3027624309392265,0.011049723756906,0.0165745856353591,0.0132596685082872,0.0839779005524861,0.3834254143646409,0.6165745856353592,2
445,"Oxnard, San Buenaventura/Ventura County CoC",CA-611,2021,949.0,0.1938883034773445,0.035827186512118,0.7702845100105374,0.5616438356164384,0.4383561643835616,0.0,0.0,0.8134878819810326,0.0474183350895679,0.0084299262381454,0.0136986301369863,0.0021074815595363,0.1148577449947313,0.4341412012644889,0.565858798735511,2
446,Glendale CoC,CA-612,2021,88.0,0.375,0.0113636363636363,0.6136363636363636,0.4431818181818182,0.5568181818181818,0.0,0.0,0.6590909090909091,0.3181818181818182,0.0227272727272727,0.0,0.0,0.0,0.5,0.5,2
447,Imperial County CoC,CA-613,2021,140.0,0.2928571428571428,0.0928571428571428,0.6142857142857143,0.5357142857142857,0.4642857142857143,0.0,0.0,0.9357142857142856,0.05,0.0,0.0071428571428571,0.0,0.0071428571428571,0.9071428571428573,0.0928571428571428,2
448,San Luis Obispo County CoC,CA-614,2021,297.0,0.1885521885521885,0.0673400673400673,0.7441077441077442,0.5218855218855218,0.4781144781144781,0.0,0.0,0.8484848484848485,0.0639730639730639,0.0033670033670033,0.0336700336700336,0.0269360269360269,0.0235690235690235,0.2929292929292929,0.7070707070707071,3
449,Colorado Balance of State CoC,CO-500,2021,1295.0,0.1158301158301158,0.0671814671814671,0.816988416988417,0.6455598455598456,0.3420849420849421,0.0046332046332046,0.0077220077220077,0.7737451737451737,0.0463320463320463,0.0015444015444015,0.0602316602316602,0.0038610038610038,0.1142857142857142,0.1845559845559845,0.8154440154440155,3
450,Metropolitan Denver CoC,CO-503,2021,5530.0,0.1775768535262206,0.0477396021699819,0.7746835443037975,0.6173598553345389,0.379746835443038,0.001627486437613,0.0012658227848101,0.6,0.2620253164556962,0.0057866184448462,0.0419529837251356,0.0245931283905967,0.0656419529837251,0.3332730560578661,0.6667269439421338,2
451,Colorado Springs/El Paso County CoC,CO-504,2021,1156.0,0.2785467128027681,0.0666089965397923,0.6548442906574394,0.5666089965397924,0.4282006920415225,0.0034602076124567,0.0017301038062283,0.6877162629757786,0.1695501730103806,0.0017301038062283,0.0311418685121107,0.0034602076124567,0.1064013840830449,0.2179930795847751,0.7820069204152249,0
452,"Fort Collins, Greeley, Loveland/Larimer, Weld Counties CoC",CO-505,2021,563.0,0.1616341030195381,0.0515097690941385,0.7868561278863233,0.6412078152753108,0.3552397868561279,0.0035523978685612,0.0,0.8419182948490231,0.0550621669626998,0.0106571936056838,0.0674955595026643,0.0088809946714031,0.0159857904085257,0.2859680284191829,0.7140319715808171,3
453,"Bridgeport, Stamford, Norwalk, Danbury/Fairfield County CoC",CT-503,2021,549.0,0.1530054644808743,0.0309653916211293,0.8160291438979964,0.6156648451730419,0.3788706739526412,0.0054644808743169,0.0,0.4735883424408014,0.4444444444444444,0.0091074681238615,0.0127504553734061,0.0054644808743169,0.0546448087431694,0.3278688524590163,0.6721311475409836,4
454,Connecticut Balance of State CoC,CT-505,2021,2044.0,0.1472602739726027,0.0817025440313111,0.7710371819960861,0.6154598825831703,0.3811154598825831,0.0024461839530332,0.0009784735812133,0.4926614481409002,0.3669275929549902,0.0058708414872798,0.0127201565557729,0.0053816046966731,0.1164383561643835,0.2544031311154598,0.7455968688845401,4
455,District of Columbia CoC,DC-500,2021,5111.0,0.1471336333398552,0.0982195265114459,0.7546468401486989,0.6290354138133437,0.359225200547838,0.0084132263744864,0.0033261592643318,0.0784582273527685,0.8779103893562904,0.0074349442379182,0.0043044414009,0.0035218156916454,0.0283701819604774,0.0512619839561729,0.948738016043827,1
456,Delaware Statewide CoC,DE-500,2021,1579.0,0.3223559214692844,0.0772640911969601,0.6003799873337555,0.5174160861304623,0.4813172894236859,0.0012666244458518,0.0,0.3489550348321723,0.6124129195693477,0.0037998733375554,0.0012666244458518,0.0025332488917036,0.0310322989233692,0.0721975934135528,0.9278024065864472,1
457,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC",FL-500,2021,526.0,0.1768060836501901,0.0779467680608365,0.7452471482889734,0.6387832699619772,0.3593155893536122,0.0019011406844106,0.0,0.7262357414448669,0.2319391634980988,0.0019011406844106,0.0019011406844106,0.0038022813688212,0.0342205323193916,0.0969581749049429,0.903041825095057,3
458,Tampa/Hillsborough County CoC,FL-501,2021,870.0,0.2988505747126437,0.0356321839080459,0.6655172413793103,0.5701149425287356,0.4298850574712644,0.0,0.0,0.3839080459770115,0.5839080459770115,0.0045977011494252,0.0137931034482758,0.0091954022988505,0.0045977011494252,0.1666666666666666,0.8333333333333334,1
459,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",FL-502,2021,2307.0,0.1031642826181187,0.0268747290853922,0.435630689206762,0.3515387949718249,0.2132639791937581,0.000433463372345,0.000433463372345,0.3103597745990464,0.2232336367576939,0.0043346337234503,0.0026007802340702,0.000433463372345,0.0247074122236671,0.0316428261811876,0.5340268747290854,0
460,"Lakeland, Winterhaven/Polk County CoC",FL-503,2021,385.0,0.2623376623376623,0.0597402597402597,0.6779220779220779,0.574025974025974,0.4207792207792207,0.0051948051948051,0.0,0.561038961038961,0.3974025974025974,0.0,0.0025974025974025,0.0,0.0389610389610389,0.135064935064935,0.8649350649350649,4
461,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC",FL-504,2021,694.0,0.1671469740634005,0.0576368876080691,0.7752161383285303,0.6340057636887608,0.3659942363112392,0.0,0.0,0.6685878962536023,0.2636887608069164,0.0,0.0028818443804034,0.0,0.0648414985590778,0.0878962536023054,0.9121037463976944,4
462,"Fort Walton Beach/Okaloosa, Walton Counties CoC",FL-505,2021,73.0,0.3150684931506849,0.0136986301369863,0.6712328767123288,0.4383561643835616,0.5616438356164384,0.0,0.0,0.726027397260274,0.1917808219178082,0.0,0.0136986301369863,0.0,0.0684931506849315,0.0958904109589041,0.9041095890410958,0
463,Tallahassee/Leon County CoC,FL-506,2021,621.0,0.107890499194847,0.038647342995169,0.8534621578099839,0.6505636070853462,0.3478260869565217,0.001610305958132,0.0,0.3349436392914653,0.607085346215781,0.0112721417069243,0.0144927536231884,0.0080515297906602,0.0241545893719806,0.0402576489533011,0.9597423510466988,1
464,"Orlando/Orange, Osceola, Seminole Counties CoC",FL-507,2021,1544.0,0.2687823834196891,0.0686528497409326,0.6625647668393783,0.5744818652849741,0.4242227979274611,0.0006476683937823,0.0006476683937823,0.4268134715025907,0.5161917098445595,0.0025906735751295,0.0019430051813471,0.0038860103626943,0.0485751295336787,0.2014248704663212,0.7985751295336787,1
465,"Gainesville/Alachua, Putnam Counties CoC",FL-508,2021,677.0,0.1152141802067946,0.0339734121122599,0.8508124076809453,0.6809453471196455,0.3161004431314623,0.001477104874446,0.001477104874446,0.5420974889217134,0.3943870014771048,0.0044313146233382,0.0132939438700147,0.0029542097488921,0.0428360413589364,0.0679468242245199,0.93205317577548,4
466,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",FL-509,2021,814.0,0.1486486486486486,0.0343980343980344,0.816953316953317,0.6523341523341524,0.3476658476658477,0.0,0.0,0.7297297297297297,0.2285012285012285,0.0012285012285012,0.0085995085995086,0.0012285012285012,0.0307125307125307,0.0847665847665847,0.9152334152334152,3
467,"Jacksonville-Duval, Clay Counties CoC",FL-510,2021,1222.0,0.1726677577741407,0.0343698854337152,0.792962356792144,0.690671031096563,0.3036006546644844,0.0032733224222585,0.0024549918166939,0.3821603927986907,0.5695581014729951,0.0065466448445171,0.0090016366612111,0.0081833060556464,0.0245499181669394,0.0335515548281505,0.9664484451718496,1
468,"Pensacola/Escambia, Santa Rosa Counties CoC",FL-511,2021,731.0,0.0095759233926128,0.0451436388508891,0.945280437756498,0.7770177838577291,0.2161422708618331,0.0013679890560875,0.0054719562243502,0.5950752393980848,0.3652530779753762,0.0068399452804377,0.0041039671682626,0.0041039671682626,0.0246238030095759,0.0164158686730506,0.9835841313269492,4
469,St. Johns County CoC,FL-512,2021,420.0,0.1214285714285714,0.069047619047619,0.8095238095238095,0.6595238095238095,0.3357142857142857,0.0047619047619047,0.0,0.7928571428571428,0.1642857142857142,0.0071428571428571,0.0095238095238095,0.0023809523809523,0.0238095238095238,0.069047619047619,0.930952380952381,3
470,"Palm Bay, Melbourne/Brevard County CoC",FL-513,2021,432.0,0.2476851851851851,0.0787037037037037,0.6736111111111112,0.5972222222222222,0.349537037037037,0.0,0.0532407407407407,0.7175925925925926,0.2291666666666666,0.0069444444444444,0.0046296296296296,0.0046296296296296,0.037037037037037,0.1087962962962963,0.8912037037037037,3
471,Ocala/Marion County CoC,FL-514,2021,512.0,0.197265625,0.037109375,0.765625,0.619140625,0.37890625,0.0,0.001953125,0.626953125,0.302734375,0.0,0.001953125,0.005859375,0.0625,0.076171875,0.923828125,4
472,"Panama City/Bay, Jackson Counties CoC",FL-515,2021,101.0,0.1683168316831683,0.1782178217821782,0.6534653465346535,0.2673267326732673,0.7227722772277227,0.0099009900990099,0.0,0.6831683168316832,0.2079207920792079,0.0,0.0297029702970297,0.0,0.0792079207920792,0.099009900990099,0.900990099009901,0
473,"Hendry, Hardee, Highlands Counties CoC",FL-517,2021,27.0,0.4444444444444444,0.1851851851851851,0.3703703703703703,0.0,1.0,0.0,0.0,0.5555555555555556,0.2592592592592592,0.0,0.0,0.0,0.1851851851851851,0.2592592592592592,0.7407407407407407,0
474,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",FL-518,2021,69.0,0.391304347826087,0.0434782608695652,0.5652173913043478,0.4492753623188406,0.5507246376811594,0.0,0.0,0.463768115942029,0.5217391304347826,0.0,0.0,0.0,0.0144927536231884,0.0144927536231884,0.9855072463768116,1
475,Pasco County CoC,FL-519,2021,857.0,0.1248541423570595,0.0256709451575262,0.8494749124854143,0.6219369894982497,0.3733955659276546,0.0011668611435239,0.0035005834305717,0.8424737456242707,0.1131855309218203,0.0023337222870478,0.0011668611435239,0.0011668611435239,0.0396732788798133,0.116686114352392,0.8833138856476079,3
476,"Citrus, Hernando, Lake, Sumter Counties CoC",FL-520,2021,638.0,0.1896551724137931,0.0768025078369906,0.7335423197492164,0.5736677115987461,0.4247648902821316,0.0015673981191222,0.0,0.7836990595611285,0.1724137931034483,0.0015673981191222,0.0078369905956112,0.0047021943573667,0.0297805642633228,0.1128526645768025,0.8871473354231975,3
477,Miami-Dade County CoC,FL-600,2021,3224.0,0.2071960297766749,0.043424317617866,0.749379652605459,0.6383374689826302,0.3601116625310174,0.0015508684863523,0.0,0.413151364764268,0.5679280397022333,0.0027915632754342,0.0037220843672456,0.0006203473945409,0.0117866004962779,0.315136476426799,0.684863523573201,1
478,Ft Lauderdale/Broward County CoC,FL-601,2021,2561.0,0.0839515814135103,0.0249902381882077,0.2010933229207341,0.1792268645060523,0.1292463881296368,0.0011714174150722,0.0003904724716907,0.4232721593127684,0.2194455290901991,0.0042951971885982,0.3319016009371339,0.0105427567356501,0.0105427567356501,0.046075751659508,0.2639593908629442,0
479,Punta Gorda/Charlotte County CoC,FL-602,2021,154.0,0.1038961038961039,0.0454545454545454,0.8506493506493507,0.7012987012987013,0.2922077922077922,0.0064935064935064,0.0,0.6623376623376623,0.1623376623376623,0.0,0.0259740259740259,0.0,0.1493506493506493,0.1493506493506493,0.8506493506493507,3
480,"Ft Myers, Cape Coral/Lee County CoC",FL-603,2021,394.0,0.1928934010152284,0.0609137055837563,0.7461928934010152,0.6192893401015228,0.3807106598984771,0.0,0.0,0.6116751269035533,0.3604060913705584,0.0,0.0050761421319796,0.0050761421319796,0.0177664974619289,0.1725888324873096,0.8274111675126904,4
481,Monroe County CoC,FL-604,2021,242.0,0.0454545454545454,0.0206611570247933,0.9338842975206612,0.78099173553719,0.2190082644628099,0.0,0.0,0.8099173553719008,0.1487603305785124,0.0041322314049586,0.012396694214876,0.0,0.024793388429752,0.1322314049586777,0.8677685950413223,3
482,West Palm Beach/Palm Beach County CoC,FL-605,2021,458.0,0.296943231441048,0.1419213973799126,0.5611353711790393,0.5,0.4890829694323144,0.0087336244541484,0.0021834061135371,0.3537117903930131,0.6026200873362445,0.0109170305676855,0.0021834061135371,0.0021834061135371,0.0283842794759825,0.1462882096069869,0.8537117903930131,1
483,Naples/Collier County CoC,FL-606,2021,568.0,0.1795774647887324,0.0035211267605633,0.8169014084507042,0.5475352112676056,0.4524647887323944,0.0,0.0,0.7077464788732394,0.2024647887323943,0.0123239436619718,0.028169014084507,0.0,0.0492957746478873,0.301056338028169,0.698943661971831,2
484,Atlanta CoC,GA-500,2021,1996.0,0.0971943887775551,0.0656312625250501,0.8371743486973948,0.7284569138276553,0.2595190380761523,0.0090180360721442,0.003006012024048,0.1077154308617234,0.8692384769539078,0.003006012024048,0.00250501002004,0.0035070140280561,0.0140280561122244,0.0470941883767535,0.9529058116232464,1
485,Georgia Balance of State CoC,GA-501,2021,1896.0,0.3744725738396624,0.0733122362869198,0.5522151898734177,0.375,0.5780590717299579,0.0015822784810126,0.0453586497890295,0.3528481012658228,0.5764767932489452,0.0158227848101265,0.0015822784810126,0.0005274261603375,0.0527426160337552,0.0696202531645569,0.930379746835443,1
486,Fulton County CoC,GA-502,2021,81.0,0.4074074074074074,0.0864197530864197,0.5061728395061729,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0987654320987654,0.8395061728395061,0.0246913580246913,0.0,0.0,0.037037037037037,0.0246913580246913,0.9753086419753086,1
487,Athens-Clarke County CoC,GA-503,2021,133.0,0.3609022556390977,0.0676691729323308,0.5714285714285714,0.4436090225563909,0.5488721804511278,0.0075187969924812,0.0,0.3684210526315789,0.6015037593984962,0.0,0.0,0.0,0.0300751879699248,0.0451127819548872,0.9548872180451128,1
488,Augusta-Richmond County CoC,GA-504,2021,144.0,0.1388888888888889,0.0625,0.7986111111111112,0.7083333333333334,0.2916666666666667,0.0,0.0,0.2569444444444444,0.7291666666666666,0.0,0.0138888888888888,0.0,0.0,0.0347222222222222,0.9652777777777778,1
489,Columbus-Muscogee CoC,GA-505,2021,236.0,0.1016949152542373,0.0508474576271186,0.847457627118644,0.5508474576271186,0.4449152542372881,0.0,0.0042372881355932,0.4703389830508475,0.4661016949152542,0.0,0.0042372881355932,0.0042372881355932,0.0550847457627118,0.059322033898305,0.940677966101695,4
490,Marietta/Cobb County CoC,GA-506,2021,252.0,0.2777777777777778,0.0555555555555555,0.6666666666666666,0.5357142857142857,0.4603174603174603,0.0039682539682539,0.0,0.3214285714285714,0.6388888888888888,0.0039682539682539,0.0079365079365079,0.0039682539682539,0.0238095238095238,0.0357142857142857,0.9642857142857144,1
491,Savannah/Chatham County CoC,GA-507,2021,548.0,0.1058394160583941,0.0310218978102189,0.4489051094890511,0.3667883211678832,0.218978102189781,0.0,0.0,0.2372262773722627,0.3430656934306569,0.0018248175182481,0.0,0.0036496350364963,0.0,0.010948905109489,0.5748175182481752,0
492,DeKalb County CoC,GA-508,2021,200.0,0.54,0.045,0.415,0.325,0.675,0.0,0.0,0.08,0.91,0.005,0.0,0.005,0.0,0.015,0.985,1
493,Guam CoC,GU-500,2021,199.0,0.5125628140703518,0.0703517587939698,0.4170854271356783,0.4824120603015075,0.5175879396984925,0.0,0.0,0.0,0.0100502512562814,0.0100502512562814,0.0,0.9246231155778896,0.0552763819095477,0.0150753768844221,0.984924623115578,0
494,Hawaii Balance of State CoC,HI-500,2021,636.0,0.3411949685534591,0.0644654088050314,0.5943396226415094,0.4591194968553459,0.5377358490566038,0.0031446540880503,0.0,0.2295597484276729,0.0157232704402515,0.0393081761006289,0.0078616352201257,0.3805031446540881,0.3270440251572327,0.1415094339622641,0.8584905660377359,0
495,Honolulu City and County CoC,HI-501,2021,1854.0,0.2961165048543689,0.0625674217907227,0.6413160733549083,0.5587918015102481,0.4347357065803667,0.0048543689320388,0.0016181229773462,0.156957928802589,0.0415318230852211,0.0728155339805825,0.0037756202804746,0.4056094929881337,0.3193096008629989,0.1429341963322546,0.8570658036677454,0
496,"Sioux City/Dakota, Woodbury Counties CoC",IA-500,2021,233.0,0.2575107296137339,0.0515021459227467,0.6909871244635193,0.6180257510729614,0.3819742489270386,0.0,0.0,0.4935622317596566,0.2017167381974249,0.0429184549356223,0.2017167381974249,0.0042918454935622,0.055793991416309,0.1759656652360515,0.8240343347639485,0
497,Iowa Balance of State CoC,IA-501,2021,1725.0,0.2191304347826086,0.0747826086956521,0.7060869565217391,0.5704347826086956,0.4278260869565217,0.001159420289855,0.0005797101449275,0.7147826086956521,0.2115942028985507,0.0115942028985507,0.0179710144927536,0.0057971014492753,0.0382608695652173,0.0805797101449275,0.9194202898550724,3
498,Des Moines/Polk County CoC,IA-502,2021,576.0,0.109375,0.0763888888888889,0.8142361111111112,0.6822916666666666,0.3142361111111111,0.0017361111111111,0.0017361111111111,0.703125,0.1892361111111111,0.0190972222222222,0.0190972222222222,0.0034722222222222,0.0659722222222222,0.0920138888888889,0.9079861111111112,3
499,Boise/Ada County CoC,ID-500,2021,575.0,0.1095652173913043,0.1460869565217391,0.6173913043478261,0.6017391304347826,0.271304347826087,0.0,0.0,0.7947826086956522,0.048695652173913,0.0017391304347826,0.0208695652173913,0.0017391304347826,0.0052173913043478,0.128695652173913,0.7443478260869565,3
500,Idaho Balance of State CoC,ID-501,2021,1314.0,0.3721461187214612,0.045662100456621,0.5821917808219178,0.1400304414003044,0.2496194824961948,0.002283105022831,0.0,0.3295281582952816,0.0068493150684931,0.002283105022831,0.0243531202435312,0.002283105022831,0.0266362252663622,0.060882800608828,0.3310502283105023,0
