CoC Name,CoC Number,Year,Overall Homeless,Overall Homeless - Under 18,Overall Homeless - Age 18 to 24,Overall Homeless - Over 24,Overall Homeless - Male,Overall Homeless - Female,Overall Homeless - Transgender,Overall Homeless - Nonbinary Gender,Overall Homeless - White,Overall Homeless - Black or African American,Overall Homeless - Asian or Asian American,Overall Homeless - American Indian or Alaska Native,Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Overall Homeless - Hispanic/Latino,Overall Homeless - Non-Hispanic/Non-Latino,Label
Amarillo CoC,TX-611,2022,661.0,0.1739788199697428,0.037821482602118,0.7881996974281392,0.6142208774583964,0.3797276853252647,0.0,0.0030257186081694,0.7216338880484114,0.1406959152798789,0.0181543116490166,0.0060514372163388,0.0030257186081694,0.1104387291981845,0.3055975794251134,0.6944024205748865,2
"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",TX-624,2022,249.0,0.0803212851405622,0.0763052208835341,0.8433734939759037,0.606425702811245,0.3775100401606425,0.0160642570281124,0.0,0.7710843373493976,0.1325301204819277,0.0,0.0321285140562249,0.0040160642570281,0.0602409638554216,0.393574297188755,0.606425702811245,2
"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",TX-700,2022,3124.0,0.1062740076824583,0.0451344430217669,0.8485915492957746,0.6715749039692702,0.3236235595390525,0.0025608194622279,0.0012804097311139,0.4343790012804097,0.5227272727272727,0.0134443021766965,0.0080025608194622,0.0025608194622279,0.0188860435339308,0.1648527528809218,0.8351472471190781,0
"Bryan, College Station/Brazos Valley CoC",TX-701,2022,86.0,0.1162790697674418,0.1162790697674418,0.7674418604651163,0.6976744186046512,0.3023255813953488,0.0,0.0,0.4418604651162791,0.4767441860465116,0.0,0.0,0.0116279069767441,0.0697674418604651,0.2093023255813953,0.7906976744186046,3
Salt Lake City & County CoC,UT-500,2022,2095.0,0.1909307875894988,0.0701670644391408,0.7389021479713603,0.6023866348448688,0.3875894988066826,0.0042959427207637,0.0057279236276849,0.7088305489260143,0.109307875894988,0.0105011933174224,0.069689737470167,0.0386634844868735,0.0630071599045346,0.2463007159904534,0.7536992840095466,1
Utah Balance of State CoC,UT-503,2022,1221.0,0.1965601965601965,0.0671580671580671,0.7362817362817363,0.5626535626535627,0.4316134316134316,0.0,0.0057330057330057,0.8214578214578214,0.0475020475020475,0.0065520065520065,0.0745290745290745,0.0032760032760032,0.0466830466830466,0.1785421785421785,0.8214578214578214,1
Provo/Mountainland CoC,UT-504,2022,241.0,0.2365145228215767,0.0248962655601659,0.7385892116182573,0.6556016597510373,0.3360995850622407,0.0,0.0041493775933609,0.8921161825726142,0.0124481327800829,0.0124481327800829,0.0207468879668049,0.0165975103734439,0.0456431535269709,0.2074688796680498,0.7925311203319502,1
"Richmond/Henrico, Chesterfield, Hanover Counties CoC",VA-500,2022,697.0,0.2065997130559541,0.0961262553802008,0.697274031563845,0.6255380200860832,0.3644189383070301,0.0043041606886657,0.0057388809182209,0.2568149210903874,0.6685796269727403,0.0043041606886657,0.0100430416068866,0.0014347202295552,0.0588235294117647,0.0473457675753228,0.9526542324246772,0
"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",VA-501,2022,738.0,0.1368563685636856,0.0392953929539295,0.8238482384823849,0.6598915989159891,0.3373983739837398,0.0,0.002710027100271,0.2262872628726287,0.7168021680216802,0.0040650406504065,0.0094850948509485,0.0,0.043360433604336,0.040650406504065,0.959349593495935,0
"Roanoke City & County, Salem CoC",VA-502,2022,216.0,0.0925925925925925,0.0462962962962962,0.8611111111111112,0.5879629629629629,0.4027777777777778,0.0092592592592592,0.0,0.5879629629629629,0.3611111111111111,0.0277777777777777,0.0,0.0,0.0231481481481481,0.0324074074074074,0.9675925925925926,3
Virginia Beach CoC,VA-503,2022,352.0,0.2613636363636363,0.0625,0.6761363636363636,0.5056818181818182,0.4659090909090909,0.0113636363636363,0.0142045454545454,0.4034090909090909,0.4829545454545454,0.0085227272727272,0.0085227272727272,0.0056818181818181,0.0909090909090909,0.0795454545454545,0.9204545454545454,3
Charlottesville CoC,VA-504,2022,266.0,0.075187969924812,0.0263157894736842,0.8984962406015038,0.6127819548872181,0.3496240601503759,0.0075187969924812,0.0263157894736842,0.5150375939849624,0.4398496240601504,0.0037593984962406,0.0075187969924812,0.0,0.0338345864661654,0.0601503759398496,0.9398496240601504,3
"Newport News, Hampton/Virginia Peninsula CoC",VA-505,2022,419.0,0.2076372315035799,0.0620525059665871,0.7303102625298329,0.5823389021479713,0.4176610978520286,0.0,0.0,0.3031026252983294,0.6133651551312649,0.0023866348448687,0.0095465393794749,0.0,0.071599045346062,0.0381861575178997,0.9618138424821002,0
Portsmouth CoC,VA-507,2022,120.0,0.35,0.0333333333333333,0.6166666666666667,0.525,0.475,0.0,0.0,0.1666666666666666,0.7083333333333334,0.0583333333333333,0.025,0.0,0.0416666666666666,0.0333333333333333,0.9666666666666668,0
Lynchburg CoC,VA-508,2022,84.0,0.119047619047619,0.1071428571428571,0.7738095238095238,0.6071428571428571,0.3928571428571428,0.0,0.0,0.5357142857142857,0.4166666666666667,0.0119047619047619,0.0,0.0,0.0357142857142857,0.0357142857142857,0.9642857142857144,3
"Harrisburg, Winchester/Western Virginia CoC",VA-513,2022,426.0,0.1807511737089202,0.0539906103286385,0.7652582159624414,0.6408450704225352,0.3591549295774648,0.0,0.0,0.7488262910798122,0.1690140845070422,0.0023474178403755,0.0117370892018779,0.0046948356807511,0.0633802816901408,0.0938967136150234,0.9061032863849764,1
"Fredericksburg/Spotsylvania, Stafford Counties CoC",VA-514,2022,253.0,0.2569169960474308,0.0830039525691699,0.6600790513833992,0.5652173913043478,0.4308300395256917,0.0039525691699604,0.0,0.5691699604743083,0.3557312252964427,0.0,0.0,0.0,0.075098814229249,0.075098814229249,0.924901185770751,3
Virginia Balance of State CoC,VA-521,2022,1125.0,0.2515555555555555,0.064,0.6844444444444444,0.5902222222222222,0.4017777777777778,0.0053333333333333,0.0017777777777777,0.5848888888888889,0.3706666666666666,0.0,0.0008888888888888,0.0,0.0435555555555555,0.0257777777777777,0.9742222222222222,3
Arlington County CoC,VA-600,2022,182.0,0.1593406593406593,0.0604395604395604,0.7802197802197802,0.6758241758241759,0.3186813186813186,0.0054945054945054,0.0,0.445054945054945,0.5054945054945055,0.0219780219780219,0.0054945054945054,0.0,0.0219780219780219,0.1813186813186813,0.8186813186813187,3
Fairfax County CoC,VA-601,2022,1191.0,0.2795969773299748,0.0764063811922754,0.6439966414777498,0.5356842989084802,0.4567590260285474,0.0041981528127623,0.0016792611251049,0.3761544920235096,0.5046179680940386,0.0562552476910159,0.0100755667506297,0.0016792611251049,0.051217464315701,0.2250209907640638,0.7749790092359362,0
Loudoun County CoC,VA-602,2022,99.0,0.2222222222222222,0.0606060606060606,0.7171717171717171,0.5151515151515151,0.4747474747474747,0.0,0.0101010101010101,0.5454545454545454,0.4141414141414141,0.0404040404040404,0.0,0.0,0.0,0.101010101010101,0.898989898989899,3
Alexandria CoC,VA-603,2022,120.0,0.225,0.025,0.75,0.6416666666666667,0.3583333333333333,0.0,0.0,0.1916666666666666,0.7583333333333333,0.0083333333333333,0.0,0.0083333333333333,0.0333333333333333,0.0916666666666666,0.9083333333333332,0
Prince William County CoC,VA-604,2022,241.0,0.2738589211618257,0.0497925311203319,0.6763485477178424,0.5601659751037344,0.4273858921161825,0.0082987551867219,0.0041493775933609,0.3734439834024896,0.5311203319502075,0.0207468879668049,0.0082987551867219,0.0082987551867219,0.0580912863070539,0.1037344398340249,0.8962655601659751,0
Virgin Islands CoC,VI-500,2022,175.0,0.0057142857142857,0.0057142857142857,0.9885714285714284,0.7885714285714286,0.2114285714285714,0.0,0.0,0.0571428571428571,0.9085714285714286,0.0114285714285714,0.0114285714285714,0.0,0.0114285714285714,0.1371428571428571,0.8628571428571429,0
Vermont Balance of State CoC,VT-500,2022,2112.0,0.1898674242424242,0.0890151515151515,0.7211174242424242,0.5482954545454546,0.4469696969696969,0.0023674242424242,0.0018939393939393,0.9081439393939394,0.0449810606060606,0.002840909090909,0.006155303030303,0.0018939393939393,0.0359848484848484,0.0416666666666666,0.9583333333333334,1
Burlington/Chittenden County CoC,VT-501,2022,668.0,0.1197604790419161,0.0494011976047904,0.8308383233532934,0.5763473053892215,0.4116766467065868,0.0059880239520958,0.0059880239520958,0.7934131736526946,0.122754491017964,0.0119760479041916,0.0179640718562874,0.0029940119760479,0.0508982035928143,0.0763473053892215,0.9236526946107784,1
Seattle/King County CoC,WA-500,2022,13368.0,0.1692848593656493,0.0635846798324356,0.767130460801915,0.6505086774386595,0.3165020945541592,0.0213943746259724,0.0115200478755236,0.4770347097546379,0.2491023339317774,0.0158587672052663,0.085278276481149,0.039048473967684,0.1336774386594853,0.166442250149611,0.833557749850389,3
Washington Balance of State CoC,WA-501,2022,5854.0,0.1686026648445507,0.0746498120942945,0.7567475230611548,0.5816535702084045,0.409805261359754,0.0046122309531943,0.0037581141100102,0.7953536043730782,0.0444140758455756,0.0087119918004783,0.0724291083020157,0.0179364537068671,0.0611547659719849,0.1819268875982234,0.8180731124017766,1
Spokane City & County CoC,WA-502,2022,1757.0,0.1035856573705179,0.0739897552646556,0.8224245873648264,0.632896983494593,0.3534433693796243,0.0051223676721684,0.0079681274900398,0.7723392145702903,0.0665907797381901,0.0056915196357427,0.0608992601024473,0.0221969265793967,0.0722822993739328,0.0978941377347751,0.9021058622652248,1
"Tacoma, Lakewood/Pierce County CoC",WA-503,2022,1851.0,0.1080497028633171,0.0534846029173419,0.8384656942193409,0.6029173419773096,0.3803349540788763,0.0027012425715829,0.0108049702863317,0.561858454889249,0.1950297136682874,0.0070232306861156,0.0518638573743922,0.0497028633171258,0.1345218800648298,0.1058887088060507,0.8941112911939492,3
Everett/Snohomish County CoC,WA-504,2022,1184.0,0.1537162162162162,0.0599662162162162,0.7863175675675675,0.5912162162162162,0.3944256756756756,0.0067567567567567,0.0067567567567567,0.7956081081081081,0.0641891891891891,0.0126689189189189,0.0396959459459459,0.0430743243243243,0.0447635135135135,0.112331081081081,0.887668918918919,1
Vancouver/Clark County CoC,WA-508,2022,1197.0,0.1921470342522974,0.0618212197159565,0.746031746031746,0.5664160401002506,0.4218880534670008,0.0033416875522138,0.0083542188805346,0.722639933166249,0.06265664160401,0.0033416875522138,0.0334168755221386,0.0969089390142021,0.0810359231411863,0.1244778613199665,0.8755221386800334,1
Wisconsin Balance of State CoC,WI-500,2022,3049.0,0.2866513611020007,0.0623155132830436,0.6510331256149557,0.5237782879632666,0.4713020662512299,0.0036077402427025,0.0013119055428009,0.6854706461134799,0.1613643817645129,0.0124631026566087,0.0652673007543456,0.0022958346999016,0.0731387340111512,0.0813381436536569,0.918661856346343,1
Milwaukee City & County CoC,WI-501,2022,832.0,0.204326923076923,0.0733173076923077,0.7223557692307693,0.6466346153846154,0.3473557692307692,0.0048076923076923,0.001201923076923,0.3197115384615384,0.6394230769230769,0.0024038461538461,0.0108173076923076,0.001201923076923,0.0264423076923076,0.0973557692307692,0.9026442307692308,0
Racine City & County CoC,WI-502,2022,193.0,0.2746113989637305,0.0569948186528497,0.6683937823834197,0.5699481865284974,0.4248704663212435,0.005181347150259,0.0,0.5077720207253886,0.4404145077720207,0.0,0.0103626943005181,0.005181347150259,0.0362694300518134,0.1398963730569948,0.8601036269430051,3
Madison/Dane County CoC,WI-503,2022,701.0,0.1868758915834522,0.0699001426533523,0.7432239657631954,0.579172610556348,0.4136947218259629,0.0028530670470756,0.0042796005706134,0.5106990014265336,0.4022824536376604,0.007132667617689,0.0128388017118402,0.0057061340941512,0.0613409415121255,0.0727532097004279,0.927246790299572,3
"Wheeling, Weirton Area CoC",WV-500,2022,122.0,0.0245901639344262,0.1639344262295081,0.8114754098360656,0.5655737704918032,0.4098360655737705,0.0081967213114754,0.0163934426229508,0.9016393442622952,0.0655737704918032,0.0,0.0,0.0,0.0327868852459016,0.0245901639344262,0.9754098360655736,1
"Huntington/Cabell, Wayne Counties CoC",WV-501,2022,235.0,0.051063829787234,0.076595744680851,0.8723404255319149,0.6595744680851063,0.3404255319148936,0.0,0.0,0.851063829787234,0.0808510638297872,0.0,0.0042553191489361,0.0042553191489361,0.0595744680851063,0.0170212765957446,0.9829787234042552,1
"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",WV-503,2022,298.0,0.0939597315436241,0.0637583892617449,0.8422818791946308,0.6073825503355704,0.3825503355704698,0.0100671140939597,0.0,0.8221476510067114,0.1476510067114094,0.0,0.0067114093959731,0.0033557046979865,0.0201342281879194,0.0067114093959731,0.9932885906040269,1
West Virginia Balance of State CoC,WV-508,2022,720.0,0.0652777777777777,0.1027777777777777,0.8319444444444445,0.5888888888888889,0.3986111111111111,0.0013888888888888,0.0083333333333333,0.8916666666666667,0.0736111111111111,0.0027777777777777,0.0097222222222222,0.0041666666666666,0.0180555555555555,0.0222222222222222,0.9777777777777776,1
Wyoming Statewide CoC,WY-500,2022,648.0,0.1635802469135802,0.1219135802469135,0.7145061728395061,0.6018518518518519,0.3950617283950617,0.0015432098765432,0.0015432098765432,0.7700617283950617,0.0401234567901234,0.0,0.1373456790123456,0.0030864197530864,0.0493827160493827,0.103395061728395,0.8966049382716049,1
